0,1
8.410720946905721,9
10.377016211557725,10
10.470731316206917,11
9.453286550586572,10
10.668676285961045,10
9.199077179697472,9
10.163926888594034,10
9.85214162518454,10
9.881548645017373,10
10.747207591575448,11
9.798071479779479,10
9.949893925350283,10
9.67721410821299,10
8.00603417874901,8
10.687389096364537,10
10.137571043888672,10
8.612139668725192,8
9.47262771040802,10
9.208238163884312,9
9.468851067127684,10
10.409762839203301,10
9.546741177474825,10
9.680031452383618,10
10.239781201782993,10
9.732105935780508,10
8.15908865466791,9
10.079539496316487,10
9.392245175273795,10
9.546241016698438,10
9.464982590349763,9
7.081708586105575,9
10.59162219127253,10
9.543234787249512,10
10.918247106810263,11
10.799330649141178,10
9.679718805828,10
9.902987427494446,10
9.738023112808596,9
9.998343083548807,10
9.433483923290392,10
9.74090979777877,10
10.893028746149875,10
9.453286550586572,10
10.454062595819401,11
9.84161214881804,10
9.159047077588632,9
10.309885558692892,10
10.545315122572783,10
10.463046195981693,10
10.59162219127253,11
10.158129770909708,10
10.81777628173961,10
10.817575860855083,11
10.247077256926206,10
9.60911649193355,10
9.913190327997514,9
10.714151066523913,10
9.798071479779479,10
10.077020603297003,10
9.61573881119536,10
10.085725772524334,10
9.680344001221918,10
10.165390172000421,10
10.666160795744684,11
11.289719411702812,11
8.51699317141357,9
10.42821608147111,10
9.922799863568502,10
9.927594627879362,10
8.92252495730139,9
10.099054336080103,10
9.295416544331301,9
9.21024036697585,9
10.949999203458866,11
10.085600754292345,11
10.545288805744486,11
10.691672148430825,10
10.184824537428069,11
11.40750939221358,11
8.698681067461614,9
10.54006438160768,10
8.15708378502887,8
9.82498532438117,10
9.543234787249512,9
10.791131865820162,11
10.288205587499503,10
8.00603417874901,8
9.950561959922057,10
10.5557606538861,11
9.902887372464095,10
9.259130536145614,10
9.146548238888403,10
9.739791459865339,10
10.077440859659566,10
9.74090979777877,10
10.000387377276088,10
10.714306651468048,10
11.32653564400032,11
9.948508718183648,10
9.90243700089995,9
5.991464547107982,7
10.121819546853116,10
9.767094927630573,10
9.79784922051313,10
10.642563664984474,10
10.81777628173961,11
10.316424675482994,10
10.506053354864834,11
9.468851067127684,9
10.20322170601205,10
11.449921765391228,11
10.585775989761197,11
10.41664046606121,10
10.341419850781794,10
10.085809109330082,10
10.560748454531664,11
9.20029003612268,9
10.640651618512848,10
9.94270826568941,10
10.74699251468463,10
9.328123407632566,9
10.643041105910228,10
9.795345393916424,10
10.837755717640936,11
9.104424146384634,9
9.612466578818832,10
10.430816248401133,10
10.085725772524334,10
7.822044008185619,8
9.612466578818832,10
10.184900011974314,10
9.867601273971719,10
9.79757132694458,10
9.305559638557117,9
9.305559638557117,9
9.740968623038354,10
10.664293381569887,11
9.205327830152639,9
10.682307714834224,10
10.619227581748708,11
9.740262491433162,10
9.588434283288215,10
10.532362843075934,11
10.302263672493496,10
9.903437551286085,10
9.464051924856811,9
9.296518068217235,10
9.61440449916872,10
9.851931065621725,10
10.274637230229173,10
9.74090979777877,10
10.122141038577473,10
10.968198289528557,11
8.699348067653093,9
11.069041721958007,11
9.825526011066415,9
10.596634733096073,10
10.305613759378778,10
10.85707406915398,10
9.546598299920646,10
9.259130536145614,9
9.47262771040802,10
9.670924779305427,10
9.532351404751555,10
10.691717614342766,11
10.709963418403076,10
10.161534819858218,10
10.1226230824528,10
10.34158118013602,10
9.99857043378282,10
7.3777589082278725,8
10.433821642690162,10
6.60934924316738,10
10.144471021978669,10
10.59162219127253,10
9.903437551286085,10
11.2872787834379,10
10.25333423688128,10
10.126591103050316,10
8.575462099540212,9
8.986571625268054,9
9.79757132694458,10
9.546098067659527,10
8.852950887099581,9
7.968319500012717,8
9.461099090323366,9
9.98966524877718,10
11.196802764886597,11
9.875602349046593,10
10.815770263012745,10
8.698681067461614,9
10.61883644107976,10
11.066482100133506,11
9.287301413112312,10
9.472704636443673,10
9.852194258148577,9
9.464051924856811,9
10.938432051980692,11
9.47262771040802,9
9.797793647977064,9
10.40420223255139,10
10.30051718182319,10
9.20029003612268,9
10.753638481905739,10
9.952230096524119,10
9.259130536145614,9
10.867215152334905,11
9.645364282325891,10
10.2396025825095,10
9.903437551286085,9
9.190137664658664,9
11.426975342832225,11
10.479819978504239,10
9.740968623038354,10
9.464051924856811,9
9.85166780380633,10
9.510074525452104,10
10.69183127007966,10
10.714306651468048,11
9.546098067659527,10
9.104979856318357,9
9.208238163884312,9
10.302263672493496,10
10.99740550670382,11
9.947456589918252,10
9.429475901892854,10
9.528794103094718,10
9.732105935780508,10
8.824236617346639,9
10.507530258013253,10
10.69183127007966,10
7.305860032684009,8
10.077440859659566,10
10.651809235840728,10
10.596384701840863,10
10.403959764222627,10
10.711925777430809,10
9.679718805828,9
11.001583041019357,11
8.131530710604252,9
11.251495763662513,11
9.769956159911606,10
9.277999020449997,9
9.965898812657525,10
10.887044332462152,11
9.795345393916424,10
10.315266022700884,10
10.815770263012745,11
10.439688482633347,10
10.42821608147111,10
10.232791299678729,11
9.209139651399664,9
9.99857043378282,10
9.798071479779479,10
10.915561079786999,11
10.59162219127253,10
9.74090979777877,10
10.146237633489257,10
9.205327830152639,9
9.047233034106032,9
10.998760939938723,11
9.39024233725137,10
9.84161214881804,10
11.189947766123723,11
10.950595998337121,9
9.285169512596832,9
9.082507000466299,9
9.615005159913578,10
9.679593719831214,9
10.23988835803477,10
10.239531125865787,10
9.011889433252344,9
11.289719411702812,11
9.471935109664646,10
9.392245175273795,9
11.127189452043059,11
10.203555107263542,10
8.980927207648378,9
9.51044496442652,9
10.594131602877955,10
9.903437551286085,10
10.081968409944144,10
9.740674462130217,10
9.615138591096644,10
11.19814622463408,11
9.998797732340453,9
9.581903928408666,10
9.47262771040802,10
10.48849257447637,10
10.460242108190519,10
11.012528605444684,11
11.114445901035776,11
10.080796567506539,10
10.757796492054402,11
9.169518377455928,9
10.302263672493496,10
8.984568369308281,9
9.67721410821299,9
10.268130666124037,10
9.59212735272977,9
10.434086391401058,10
8.850660919017152,9
10.302263672493496,10
10.79947353106992,10
8.699348067653093,9
9.546455401949554,9
9.67721410821299,9
10.531829509729958,10
9.79757132694458,10
9.739791459865339,9
8.271292652979412,9
9.90323752128092,10
11.153389288750464,10
9.581903928408666,10
9.464051924856811,10
9.092457331319466,8
10.485703172388792,10
9.803390935997843,10
10.20322170601205,10
9.998343083548807,10
10.106224294072675,10
9.74090979777877,10
10.877952848461355,11
9.61573881119536,10
10.163926888594034,10
10.158129770909708,10
10.663124474364906,11
10.5623537991192,10
8.699181359308954,9
10.42821608147111,10
11.179045864561353,11
9.25674674479034,10
